id,Time,Address,Street 1,Street 2,Street 3,Impact type,Environment,Light,Traffic control,Severity,Number of vehicles,Number of injured persons,Number of pedestrians
020148175,2002-07-08 00:00:00,"DEBRA AVE at MEADOWLANDS DR, Ottawa, ON, Canada",DEBRA AVE,MEADOWLANDS DR,,,,,,,,,
020148250,2002-07-08 00:00:00,"EAGLESON RD at BROWNLEE RD, Ottawa, ON, Canada",EAGLESON RD,BROWNLEE RD,RUSHMORE RD,,,,,,,,
020148441,2002-07-08 00:00:00,"NICHOLAS ST at DALY AVE, Ottawa, ON, Canada",NICHOLAS ST,DALY AVE,WALLER ST SB RAMP,,,,,,,,
020148454,2002-07-08 00:00:00,"NORICE ST at PERRY ST, Ottawa, ON, Canada",NORICE ST,PERRY ST,,,,,,,,,
020146189,2002-07-06 00:00:00,"MERIVALE RD at ROSSLAND AVE, Ottawa, ON, Canada",MERIVALE RD,ROSSLAND AVE,,,,,,,,,
020145249,2002-07-05 00:00:00,"BURRIS LANE at MERIVALE RD, Ottawa, ON, Canada",BURRIS LANE,MERIVALE RD,,,,,,,,,
020144089,2002-07-04 00:00:00,"HOLLAND AVE at SHERWOOD DR, Ottawa, ON, Canada",HOLLAND AVE,SHERWOOD DR,,,,,,,,,
020144102,2002-07-04 00:00:00,"CARLING AVE at HOLLAND AVE, Ottawa, ON, Canada",CARLING AVE,HOLLAND AVE,,,,,,,,,
020144397,2002-07-04 00:00:00,"CONROY RD at THURSTON DR, Ottawa, ON, Canada",CONROY RD,THURSTON DR,,,,,,,,,
020143484,2002-07-03 00:00:00,"CONROY RD at LORRY GREENBERG DR, Ottawa, ON, Canada",CONROY RD,LORRY GREENBERG DR,,,,,,,,,
020142804,2002-07-02 00:00:00,"MCCURDY DR at MCINTOSH PL, Ottawa, ON, Canada",MCCURDY DR,MCINTOSH PL,,,,,,,,,
020143251,2002-07-02 00:00:00,"BASELINE RD at CEDARVIEW RD, Ottawa, ON, Canada",BASELINE RD,CEDARVIEW RD,,,,,,,,,
020141617,2002-07-01 00:00:00,"BLAIR RD at OR174 IC112 RAMP 26, Ottawa, ON, Canada",BLAIR RD,OR174 IC112 RAMP 26,OR174 IC112 RAMP 52,,,,,,,,
020141957,2002-07-01 00:00:00,"VANCE ST at OSGOODE MAIN ST, Ottawa, ON, Canada",VANCE ST,OSGOODE MAIN ST,PHILIP ST,,,,,,,,
020140064,2002-06-29 00:00:00,"GLOUCESTER ST at METCALFE ST, Ottawa, ON, Canada",GLOUCESTER ST,METCALFE ST,,,,,,,,,
020140199,2002-06-29 00:00:00,"MONTREAL RD at STE. ANNE ST, Ottawa, ON, Canada",MONTREAL RD,STE. ANNE ST,,,,,,,,,
020140360,2002-06-29 00:00:00,"BASELINE RD at FARLANE BLVD, Ottawa, ON, Canada",BASELINE RD,FARLANE BLVD,MERIVALE RD,,,,,,,,
020138431,2002-06-27 00:00:00,"HWY 417 PINECRE IC129R63 at PINECREST RD, Ottawa, ON, Canada",HWY 417 PINECRE IC129R63,PINECREST RD,,,,,,,,,
020137169,2002-06-26 00:00:00,"GENERAL HOSPITAL E at SMYTH RD, Ottawa, ON, Canada",GENERAL HOSPITAL E,SMYTH RD,,,,,,,,,
020137579,2002-06-26 00:00:00,"PIE XII ST at COTE ST, Ottawa, ON, Canada",PIE XII ST,COTE ST,JEAN TALON ST,,,,,,,,
020136292,2002-06-25 00:00:00,"GLADSTONE AVE at PRESTON ST, Ottawa, ON, Canada",GLADSTONE AVE,PRESTON ST,,,,,,,,,
020136730,2002-06-25 00:00:00,"BANK ST at ROSEBELLA AVE, Ottawa, ON, Canada",BANK ST,ROSEBELLA AVE,,,,,,,,,
020136740,2002-06-25 00:00:00,"LEES AVE at HWY 417 NICHOLA 118R45, Ottawa, ON, Canada",LEES AVE,HWY 417 NICHOLA 118R45,TRANSITWAY,,,,,,,,
020136811,2002-06-25 00:00:00,"DES EPINETTES AVE at JEANNE D'ARC BLVD, Ottawa, ON, Canada",DES EPINETTES AVE,JEANNE D'ARC BLVD,,,,,,,,,
020135596,2002-06-24 00:00:00,"HWY 417 MAITLAND IC126R2 at MAITLAND AVE, Ottawa, ON, Canada",HWY 417 MAITLAND IC126R2,MAITLAND AVE,,,,,,,,,
020135967,2002-06-24 00:00:00,"BANK ST at WELLINGTON ST, Ottawa, ON, Canada",BANK ST,WELLINGTON ST,,,,,,,,,
020135983,2002-06-24 00:00:00,"ST. LAURENT BLVD at TREMBLAY RD, Ottawa, ON, Canada",ST. LAURENT BLVD,TREMBLAY RD,,,,,,,,,
020136028,2002-06-24 00:00:00,"TERON RD at BEAVERBROOK RD, Ottawa, ON, Canada",TERON RD,BEAVERBROOK RD,PARKWAY (THE),,,,,,,,
020134932,2002-06-23 00:00:00,"COLONEL BY DR at HOG'S BACK RD, Ottawa, ON, Canada",COLONEL BY DR,HOG'S BACK RD,,,,,,,,,
020133752,2002-06-22 00:00:00,"BEARBROOK RD at ST. JOSEPH BLVD, Ottawa, ON, Canada",BEARBROOK RD,ST. JOSEPH BLVD,WESTPARK DR N,,,,,,,,
020133781,2002-06-21 00:00:00,"GLADSTONE AVE at MELROSE AVE, Ottawa, ON, Canada",GLADSTONE AVE,MELROSE AVE,SHERBROOKE AVE,,,,,,,,
020131944,2002-06-20 00:00:00,"PRESTON ST at BALSAM ST, Ottawa, ON, Canada",PRESTON ST,BALSAM ST,LARCH ST,,,,,,,,
020129886,2002-06-17 00:00:00,"CYRVILLE RD at CUMMINGS AVE, Ottawa, ON, Canada",CYRVILLE RD,CUMMINGS AVE,LABRIE AVE,,,,,,,,
020127968,2002-06-15 00:00:00,"BANK ST at CECIL AVE, Ottawa, ON, Canada",BANK ST,CECIL AVE,HERON RD,,,,,,,,
020126562,2002-06-13 00:00:00,"INNES RD at ORLEANS BLVD, Ottawa, ON, Canada",INNES RD,ORLEANS BLVD,,,,,,,,,
020125213,2002-06-12 00:00:00,"HOLLY ACRES RD at HWY 416 ACRES IC75R24, Ottawa, ON, Canada",HOLLY ACRES RD,HWY 416 ACRES IC75R24,,,,,,,,,
020124794,2002-06-11 00:00:00,"BREADNER BLVD at UPLANDS DR, Ottawa, ON, Canada",BREADNER BLVD,UPLANDS DR,,,,,,,,,
020124902,2002-06-11 00:00:00,"MONTREAL RD at MONTGOMERY ST, Ottawa, ON, Canada",MONTREAL RD,MONTGOMERY ST,PALACE ST,,,,,,,,
020123264,2002-06-09 00:00:00,"BANNON WAY E at HOGARTH AVE E, Ottawa, ON, Canada",BANNON WAY E,HOGARTH AVE E,,,,,,,,,
020123272,2002-06-09 00:00:00,"KNOXDALE RD at WEST HUNT CLUB RD, Ottawa, ON, Canada",KNOXDALE RD,WEST HUNT CLUB RD,,,,,,,,,
020123561,2002-06-09 00:00:00,"FIELD ST at WOODROFFE AVE, Ottawa, ON, Canada",FIELD ST,WOODROFFE AVE,,,,,,,,,
020122528,2002-06-08 00:00:00,"CAMBRIDGE ST at SOMERSET ST, Ottawa, ON, Canada",CAMBRIDGE ST,SOMERSET ST,,,,,,,,,
020121659,2002-06-07 00:00:00,"ST. LAURENT BLVD at ST. LAURENT BLVD SERVICE, Ottawa, ON, Canada",ST. LAURENT BLVD,ST. LAURENT BLVD SERVICE,,,,,,,,,
020120690,2002-06-06 00:00:00,"DRIVEWAY (THE) at TUNIS AVE, Ottawa, ON, Canada",DRIVEWAY (THE),TUNIS AVE,,,,,,,,,
020120891,2002-06-06 00:00:00,"FORESTGLEN CRES at FOREST VALLEY DR, Ottawa, ON, Canada",FORESTGLEN CRES,FOREST VALLEY DR,FOREST VALLEY DR,,,,,,,,
020120990,2002-06-06 00:00:00,"ROCKCLIFFE PKWY at FORMER CITYLIMITS, Ottawa, ON, Canada",ROCKCLIFFE PKWY,FORMER CITYLIMITS,ST. JOSEPH BLVD,,,,,,,,
020121369,2002-06-06 00:00:00,"AYLMER AVE at BANK ST, Ottawa, ON, Canada",AYLMER AVE,BANK ST,,,,,,,,,
020119616,2002-06-05 00:00:00,"ELGIN ST at SPARKS ST W, Ottawa, ON, Canada",ELGIN ST,SPARKS ST W,,,,,,,,,
020119107,2002-06-04 00:00:00,"ELGIN ST at SLATER ST, Ottawa, ON, Canada",ELGIN ST,SLATER ST,,,,,,,,,
020119198,2002-06-04 00:00:00,"CHISHOLM CRT at TERON RD, Ottawa, ON, Canada",CHISHOLM CRT,TERON RD,,,,,,,,,
020085101,2002-06-03 00:00:00,"MERIVALE RD at ROYDON PL, Ottawa, ON, Canada",MERIVALE RD,ROYDON PL,,,,,,,,,
020117992,2002-06-03 00:00:00,"BOOTH ST at CARLING AVE, Ottawa, ON, Canada",BOOTH ST,CARLING AVE,,,,,,,,,
020118450,2002-06-03 00:00:00,"KING EDWARD AVE at WILBROD ST, Ottawa, ON, Canada",KING EDWARD AVE,WILBROD ST,,,,,,,,,
020117512,2002-06-02 00:00:00,"MERIVALE RD EXT at MERIVALE RD, Ottawa, ON, Canada",MERIVALE RD EXT,MERIVALE RD,VISCOUNT AVE,,,,,,,,
020116432,2002-06-01 00:00:00,"CARLING AVE EB at FAIRLAWN AVE, Ottawa, ON, Canada",CARLING AVE EB,FAIRLAWN AVE,WOODROFFE AVE W,,,,,,,,
020114593,2002-05-30 00:00:00,"BEAUSOLEIL DR at ST. PATRICK ST, Ottawa, ON, Canada",BEAUSOLEIL DR,ST. PATRICK ST,,,,,,,,,
020114650,2002-05-30 00:00:00,"GRENFELL CRES at WOODROFFE AVE, Ottawa, ON, Canada",GRENFELL CRES,WOODROFFE AVE,,,,,,,,,
020114836,2002-05-30 00:00:00,"CANOTEK RD at POLYTEK ST, Ottawa, ON, Canada",CANOTEK RD,POLYTEK ST,,,,,,,,,
020115773,2002-05-30 00:00:00,"CARLING AVE at FAIRLAWN AVE, Ottawa, ON, Canada",CARLING AVE,FAIRLAWN AVE,,,,,,,,,
020114153,2002-05-29 00:00:00,"BANK ST at COLLINS AVE, Ottawa, ON, Canada",BANK ST,COLLINS AVE,RIDGEMONT AVE,,,,,,,,
020114174,2002-05-29 00:00:00,"RANGE RD at LAURIER AVE, Ottawa, ON, Canada",RANGE RD,LAURIER AVE,OSGOODE ST,,,,,,,,
020113253,2002-05-28 00:00:00,"KNOXDALE RD at WOODROFFE AVE, Ottawa, ON, Canada",KNOXDALE RD,WOODROFFE AVE,,,,,,,,,
020112073,2002-05-27 00:00:00,"BAYSWATER AVE at SOMERSET ST, Ottawa, ON, Canada",BAYSWATER AVE,SOMERSET ST,,,,,,,,,
020112481,2002-05-27 00:00:00,"LAURIER AVE at BAY ST, Ottawa, ON, Canada",LAURIER AVE,BAY ST,PERCY ST,,,,,,,,
020112492,2002-05-27 00:00:00,"BRONSON AVE at LAKESIDE AVE, Ottawa, ON, Canada",BRONSON AVE,LAKESIDE AVE,,,,,,,,,
020110916,2002-05-25 00:00:00,"LEES AVE at HURDMAN RD, Ottawa, ON, Canada",LEES AVE,HURDMAN RD,ROBINSON AVE,,,,,,,,
020110953,2002-05-25 00:00:00,"BILLINGS BRIDGESC RAMP N at RIVERSIDE DR EB, Ottawa, ON, Canada",BILLINGS BRIDGESC RAMP N,RIVERSIDE DR EB,,,,,,,,,
020109153,2002-05-23 00:00:00,"BASELINE RD at FISHER AVE, Ottawa, ON, Canada",BASELINE RD,FISHER AVE,MARSON ST,,,,,,,,
020109192,2002-05-23 00:00:00,"HWY 417 O'CONN IC119BR57 at ISABELLA ST, Ottawa, ON, Canada",HWY 417 O'CONN IC119BR57,ISABELLA ST,,,,,,,,,
020109210,2002-05-23 00:00:00,"KING EDWARD AVE at RIDEAU ST, Ottawa, ON, Canada",KING EDWARD AVE,RIDEAU ST,,,,,,,,,
020108052,2002-05-22 00:00:00,"BYRON AVE at SHERBOURNE RD, Ottawa, ON, Canada",BYRON AVE,SHERBOURNE RD,,,,,,,,,
020108454,2002-05-22 00:00:00,"CARLING AVE at MAITLAND AVE, Ottawa, ON, Canada",CARLING AVE,MAITLAND AVE,,,,,,,,,
020106731,2002-05-20 00:00:00,"VANIER PKWY NB at CITY LIMITS, Ottawa, ON, Canada",VANIER PKWY NB,CITY LIMITS,MCARTHUR AVE,,,,,,,,
020105289,2002-05-18 00:00:00,"SOMERO PRIV at BRANDO CRES, Ottawa, ON, Canada",SOMERO PRIV,BRANDO CRES,TAPIOLA CRES E,,,,,,,,
020103460,2002-05-16 00:00:00,"GROSVENOR AVE at HOPEWELL AVE, Ottawa, ON, Canada",GROSVENOR AVE,HOPEWELL AVE,,,,,,,,,
020102615,2002-05-15 00:00:00,"GLADSTONE AVE at PRESTON ST, Ottawa, ON, Canada",GLADSTONE AVE,PRESTON ST,,,,,,,,,
020100555,2002-05-12 00:00:00,"KNOXDALE RD at WOODROFFE AVE, Ottawa, ON, Canada",KNOXDALE RD,WOODROFFE AVE,,,,,,,,,
020099908,2002-05-11 00:00:00,"CODY AVE at LEVIS AVE, Ottawa, ON, Canada",CODY AVE,LEVIS AVE,MONTREAL RD,,,,,,,,
020100026,2002-05-11 00:00:00,"HERON RD at RIVERSIDE DR, Ottawa, ON, Canada",HERON RD,RIVERSIDE DR,,,,,,,,,
020100087,2002-05-11 00:00:00,"MORRISON DR at DRAPER AVE N, Ottawa, ON, Canada",MORRISON DR,DRAPER AVE N,GREENBANK RD,,,,,,,,
020099081,2002-05-10 00:00:00,"BANK ST at LAURIER AVE, Ottawa, ON, Canada",BANK ST,LAURIER AVE,SLATER ST,,,,,,,,
020099303,2002-05-10 00:00:00,"MARCH RD at HWY 417 MARCH IC138R36, Ottawa, ON, Canada",MARCH RD,HWY 417 MARCH IC138R36,HWY 417 MARCH IC138R61,,,,,,,,
020097610,2002-05-08 00:00:00,"TRIM RD at DAIRY DR, Ottawa, ON, Canada",TRIM RD,DAIRY DR,OLD MONTREAL RD,,,,,,,,
020096316,2002-05-07 00:00:00,"COLONEL BY DR at DALY AVE, Ottawa, ON, Canada",COLONEL BY DR,DALY AVE,,,,,,,,,
020096324,2002-05-07 00:00:00,"CEDARVIEW RD at WEST HUNT CLUB RD, Ottawa, ON, Canada",CEDARVIEW RD,WEST HUNT CLUB RD,,,,,,,,,
020096753,2002-05-07 00:00:00,"LOCHELAND CRES at DEIGHTON CRES, Ottawa, ON, Canada",LOCHELAND CRES,DEIGHTON CRES,WITTINGHAM DR,,,,,,,,
020091989,2002-05-01 00:00:00,"GOOD ST at PARKWAY RD, Ottawa, ON, Canada",GOOD ST,PARKWAY RD,,,,,,,,,
020089092,2002-04-27 00:00:00,"CARLING AVE at FAIRLAWN AVE, Ottawa, ON, Canada",CARLING AVE,FAIRLAWN AVE,,,,,,,,,
020087083,2002-04-25 00:00:00,"HUNT CLUB RD EB at BANK ST, Ottawa, ON, Canada",HUNT CLUB RD EB,BANK ST,BRIDLE PATH DR,,,,,,,,
020086569,2002-04-24 00:00:00,"ALTA VISTA DR at CRESTVIEW RD, Ottawa, ON, Canada",ALTA VISTA DR,CRESTVIEW RD,,,,,,,,,
020082532,2002-04-19 00:00:00,"KNOXDALE RD at CREMONA CRES, Ottawa, ON, Canada",KNOXDALE RD,CREMONA CRES,SKIPTON RD,,,,,,,,
020092074,2002-04-19 00:00:00,"ELGIN ST at FRANK ST, Ottawa, ON, Canada",ELGIN ST,FRANK ST,,,,,,,,,
020080611,2002-04-17 00:00:00,"BRONSON AVE at MACLAREN ST, Ottawa, ON, Canada",BRONSON AVE,MACLAREN ST,SOMERSET ST,,,,,,,,
020077031,2002-04-13 00:00:00,"CATHERINE ST at HWY 417 BRONSO IC121AR61, Ottawa, ON, Canada",CATHERINE ST,HWY 417 BRONSO IC121AR61,PERCY ST,,,,,,,,
020077186,2002-04-13 00:00:00,"BAY ST at GILMOUR ST, Ottawa, ON, Canada",BAY ST,GILMOUR ST,,,,,,,,,
020073409,2002-04-09 00:00:00,"O'CONNOR ST at GILMOUR ST, Ottawa, ON, Canada",O'CONNOR ST,GILMOUR ST,MACLAREN ST,,,,,,,,
020073758,2002-04-09 00:00:00,"HWY 417 ST.LAURE IC115R5 at ST. LAURENT BLVD, Ottawa, ON, Canada",HWY 417 ST.LAURE IC115R5,ST. LAURENT BLVD,,,,,,,,,
020073764,2002-04-09 00:00:00,"INNES RD at BEATON RD, Ottawa, ON, Canada",INNES RD,BEATON RD,O'TOOLE RD,,,,,,,,
020072841,2002-04-08 00:00:00,"BRONSON AVE at SOMERSET ST, Ottawa, ON, Canada",BRONSON AVE,SOMERSET ST,,,,,,,,,
020069525,2002-04-04 00:00:00,"ARLINGTON AVE at PERCY ST, Ottawa, ON, Canada",ARLINGTON AVE,PERCY ST,,,,,,,,,
020066647,2002-03-31 00:00:00,"CARSON'S RD at CHARLESWOOD AVE, Ottawa, ON, Canada",CARSON'S RD,CHARLESWOOD AVE,END,,,,,,,,
020052002,2002-03-12 00:00:00,"O'CONNOR ST at MACLAREN ST, Ottawa, ON, Canada",O'CONNOR ST,MACLAREN ST,SOMERSET ST,,,,,,,,
020051347,2002-03-11 00:00:00,"BELFAST RD at TREMBLAY RD, Ottawa, ON, Canada",BELFAST RD,TREMBLAY RD,,,,,,,,,
020049846,2002-03-09 00:00:00,"LAURIER AVE at NICHOLAS ST, Ottawa, ON, Canada",LAURIER AVE,NICHOLAS ST,,,,,,,,,
020048722,2002-03-08 00:00:00,"HAWTHORNE AVE at QUEEN ELIZABETH DRWY, Ottawa, ON, Canada",HAWTHORNE AVE,QUEEN ELIZABETH DRWY,,,,,,,,,
020046598,2002-03-05 00:00:00,"PERCY ST at CATHERINE ST, Ottawa, ON, Canada",PERCY ST,CATHERINE ST,CHAMBERLAIN AVE,,,,,,,,
020043569,2002-03-01 00:00:00,"BANK ST at LISGAR ST, Ottawa, ON, Canada",BANK ST,LISGAR ST,NEPEAN ST,,,,,,,,
020032023,2002-02-13 00:00:00,"LAURIER AVE at NICHOLAS ST, Ottawa, ON, Canada",LAURIER AVE,NICHOLAS ST,,,,,,,,,
020333333,2002-02-12 00:00:00,"BLACKBURN AVE at MANN AVE, Ottawa, ON, Canada",BLACKBURN AVE,MANN AVE,,,,,,,,,
020030285,2002-02-11 00:00:00,"WOODFIELD DR at BENLEA DR E, Ottawa, ON, Canada",WOODFIELD DR,BENLEA DR E,MEDHURST DR E,,,,,,,,
020028532,2002-02-08 00:00:00,"ELM CRES at DONEGAL RD, Ottawa, ON, Canada",ELM CRES,DONEGAL RD,NORWAY SPRUCE ST,,,,,,,,
020026755,2002-02-02 00:00:00,"BRONSON AVE at GLADSTONE AVE, Ottawa, ON, Canada",BRONSON AVE,GLADSTONE AVE,,,,,,,,,
020027008,2002-02-02 00:00:00,"BRONSON AVE at GLADSTONE AVE, Ottawa, ON, Canada",BRONSON AVE,GLADSTONE AVE,,,,,,,,,
020019479,2002-01-27 00:00:00,"BRITANNIA RD at CARLING AVE, Ottawa, ON, Canada",BRITANNIA RD,CARLING AVE,,,,,,,,,
010275900,2001-12-18 00:00:00,"ALBERT ST at O'CONNOR ST, Ottawa, ON, Canada",ALBERT ST,O'CONNOR ST,,,,,,,,,
010285006,2001-12-17 00:00:00,"BILLINGS AVE at FAIRBANKS AVE, Ottawa, ON, Canada",BILLINGS AVE,FAIRBANKS AVE,,,,,,,,,
010271598,2001-12-12 00:00:00,"MATHIEU WAY at MERKLEY DR, Ottawa, ON, Canada",MATHIEU WAY,MERKLEY DR,,,,,,,,,
010283081,2001-12-05 00:00:00,"SUSSEX DR at GUIGUES AVE, Ottawa, ON, Canada",SUSSEX DR,GUIGUES AVE,ST. PATRICK ST,,,,,,,,
010262254,2001-11-30 00:00:00,"GLADSTONE AVE at PRESTON ST, Ottawa, ON, Canada",GLADSTONE AVE,PRESTON ST,ROCHESTER ST,,,,,,,,
010259938,2001-11-27 00:00:00,"SLATER ST at METCALFE ST, Ottawa, ON, Canada",SLATER ST,METCALFE ST,O'CONNOR ST,,,,,,,,
010260234,2001-11-27 00:00:00,"FLORENCE ST at LYON ST, Ottawa, ON, Canada",FLORENCE ST,LYON ST,,,,,,,,,
010259005,2001-11-26 00:00:00,"HWY 417 ROCHEST IC121BR1 at RAYMOND ST, Ottawa, ON, Canada",HWY 417 ROCHEST IC121BR1,RAYMOND ST,,,,,,,,,
010254333,2001-11-20 00:00:00,"BANK ST at COOPER ST, Ottawa, ON, Canada",BANK ST,COOPER ST,SOMERSET ST,,,,,,,,
010253849,2001-11-19 00:00:00,"BANK ST at JOHNSTON RD, Ottawa, ON, Canada",BANK ST,JOHNSTON RD,,,,,,,,,
010251523,2001-11-16 00:00:00,"ST. LAURENT BLVD at DWELLINGHAM PRIV, Ottawa, ON, Canada",ST. LAURENT BLVD,DWELLINGHAM PRIV,N/A,,,,,,,,
010249693,2001-11-14 00:00:00,"MERIVALE RD at BASELINE RD, Ottawa, ON, Canada",MERIVALE RD,BASELINE RD,CENTRAL PARK DR S,,,,,,,,
010246483,2001-11-09 00:00:00,"ISABELLA ST at ELGIN ST, Ottawa, ON, Canada",ISABELLA ST,ELGIN ST,HAWTHORNE AVE,,,,,,,,
010245644,2001-11-08 00:00:00,"COLONEL BY DR at HAWTHORNE AVE, Ottawa, ON, Canada",COLONEL BY DR,HAWTHORNE AVE,,,,,,,,,
010245666,2001-11-08 00:00:00,"BRONSON AVE at CHRISTIE ST, Ottawa, ON, Canada",BRONSON AVE,CHRISTIE ST,GILMOUR ST,,,,,,,,
010244706,2001-11-07 00:00:00,"MAIN ST at TORONTO ST, Ottawa, ON, Canada",MAIN ST,TORONTO ST,,,,,,,,,
010240328,2001-11-02 00:00:00,"HOLLAND AVE at WELLINGTON ST, Ottawa, ON, Canada",HOLLAND AVE,WELLINGTON ST,,,,,,,,,
010240537,2001-11-02 00:00:00,"CONSTABLE ST at KENNEVALE DR, Ottawa, ON, Canada",CONSTABLE ST,KENNEVALE DR,,,,,,,,,
010238956,2001-10-31 00:00:00,"COLONEL BY DR at OTTAWA UNIV. PED. XING, Ottawa, ON, Canada",COLONEL BY DR,OTTAWA UNIV. PED. XING,,,,,,,,,
010239221,2001-10-31 00:00:00,"KENT ST at SOMERSET ST, Ottawa, ON, Canada",KENT ST,SOMERSET ST,,,,,,,,,
010238025,2001-10-30 00:00:00,"INDUSTRIAL AVE at RUSSELL RD, Ottawa, ON, Canada",INDUSTRIAL AVE,RUSSELL RD,,,,,,,,,
010237284,2001-10-29 00:00:00,"HEMLOCK RD at ST. LAURENT BLVD, Ottawa, ON, Canada",HEMLOCK RD,ST. LAURENT BLVD,,,,,,,,,
010234680,2001-10-26 00:00:00,"OSGOODE ST at RANGE RD, Ottawa, ON, Canada",OSGOODE ST,RANGE RD,,,,,,,,,
010232848,2001-10-24 00:00:00,"BEAUSOLEIL DR at YORK ST, Ottawa, ON, Canada",BEAUSOLEIL DR,YORK ST,,,,,,,,,
010228493,2001-10-18 00:00:00,"CAMBRIDGE ST at CHRISTIE ST, Ottawa, ON, Canada",CAMBRIDGE ST,CHRISTIE ST,GLADSTONE AVE,,,,,,,,
010227246,2001-10-17 00:00:00,"BANK ST at RIVERSIDE DR S, Ottawa, ON, Canada",BANK ST,RIVERSIDE DR S,,,,,,,,,
010227684,2001-10-17 00:00:00,"COOPER ST at PERCY ST, Ottawa, ON, Canada",COOPER ST,PERCY ST,,,,,,,,,
010226081,2001-10-15 00:00:00,"NAVY PRIV at PRINCE OF WALES DR, Ottawa, ON, Canada",NAVY PRIV,PRINCE OF WALES DR,,,,,,,,,
010222471,2001-10-11 00:00:00,"KIRKWOOD AVE at RAVEN AVE, Ottawa, ON, Canada",KIRKWOOD AVE,RAVEN AVE,,,,,,,,,
010222786,2001-10-11 00:00:00,"BRONSON AVE at SOMERSET ST, Ottawa, ON, Canada",BRONSON AVE,SOMERSET ST,,,,,,,,,
010221273,2001-10-10 00:00:00,"FRIEL ST at STEWART ST, Ottawa, ON, Canada",FRIEL ST,STEWART ST,,,,,,,,,
010220445,2001-10-09 00:00:00,"PRESTON ST at SOMERSET ST, Ottawa, ON, Canada",PRESTON ST,SOMERSET ST,,,,,,,,,
010221305,2001-10-09 00:00:00,"ALEXANDER ST at SUSSEX DR, Ottawa, ON, Canada",ALEXANDER ST,SUSSEX DR,,,,,,,,,
010220225,2001-10-08 00:00:00,"TERRY FOX DR at HWY 417 TERRYFO IC140R35, Ottawa, ON, Canada",TERRY FOX DR,HWY 417 TERRYFO IC140R35,HWY 417 TERRYFO IC140R52,,,,,,,,
010217477,2001-10-05 00:00:00,"BEECHWOOD AVE at SPRINGFIELD RD, Ottawa, ON, Canada",BEECHWOOD AVE,SPRINGFIELD RD,,,,,,,,,
010217962,2001-10-05 00:00:00,"GILMOUR ST at LYON ST, Ottawa, ON, Canada",GILMOUR ST,LYON ST,,,,,,,,,
010216586,2001-10-04 00:00:00,"BANK ST at COOPER ST, Ottawa, ON, Canada",BANK ST,COOPER ST,LISGAR ST,,,,,,,,
010216264,2001-10-03 00:00:00,"WELLINGTON ST at ELGIN ST E, Ottawa, ON, Canada",WELLINGTON ST,ELGIN ST E,ELGIN ST W,,,,,,,,
010216303,2001-10-03 00:00:00,"BANK ST at WILTON CRES, Ottawa, ON, Canada",BANK ST,WILTON CRES,,,,,,,,,
010214188,2001-10-01 00:00:00,"MONTREAL RD at AVIATION PKWY, Ottawa, ON, Canada",MONTREAL RD,AVIATION PKWY,LANG'S RD,,,,,,,,
010216019,2001-09-30 00:00:00,"BRIDLEWOOD DR at FILION CRES S, Ottawa, ON, Canada",BRIDLEWOOD DR,FILION CRES S,,,,,,,,,
010211267,2001-09-27 00:00:00,"BOOTH ST at FLEET ST, Ottawa, ON, Canada",BOOTH ST,FLEET ST,TRANSITWAY,,,,,,,,
010207099,2001-09-22 00:00:00,"BANK ST at JOHNSTON RD, Ottawa, ON, Canada",BANK ST,JOHNSTON RD,,,,,,,,,
010207402,2001-09-22 00:00:00,"WOODFIELD DR at BENLEA DR W, Ottawa, ON, Canada",WOODFIELD DR,BENLEA DR W,LANSFIELD WAY,,,,,,,,
010206055,2001-09-21 00:00:00,"MONTREAL RD at AVIATION PKWY, Ottawa, ON, Canada",MONTREAL RD,AVIATION PKWY,LANG'S RD,,,,,,,,
010205742,2001-09-19 00:00:00,"EARL MULLIGAN DR at MOUNTSHANNON DR, Ottawa, ON, Canada",EARL MULLIGAN DR,MOUNTSHANNON DR,,,,,,,,,
010204103,2001-09-18 00:00:00,"ALPINE AVE at CARLING AVE, Ottawa, ON, Canada",ALPINE AVE,CARLING AVE,,,,,,,,,
010204228,2001-09-18 00:00:00,"BEAVERBROOK RD at TERON RD, Ottawa, ON, Canada",BEAVERBROOK RD,TERON RD,,,,,,,,,
010203012,2001-09-17 00:00:00,"BELCOURT BLVD at JEANNE D'ARC BLVD, Ottawa, ON, Canada",BELCOURT BLVD,JEANNE D'ARC BLVD,,,,,,,,,
010202401,2001-09-16 00:00:00,"BANK ST at 73 N OF EVANS BLVD, Ottawa, ON, Canada",BANK ST,73 N OF EVANS BLVD,RANDALL AVE,,,,,,,,
010200592,2001-09-14 00:00:00,"CHAPEL ST at OSGOODE ST, Ottawa, ON, Canada",CHAPEL ST,OSGOODE ST,,,,,,,,,
010200662,2001-09-14 00:00:00,"BANK ST at MACLAREN ST, Ottawa, ON, Canada",BANK ST,MACLAREN ST,,,,,,,,,
010198739,2001-09-12 00:00:00,"BRONSON AVE at COMMISSIONER ST, Ottawa, ON, Canada",BRONSON AVE,COMMISSIONER ST,,,,,,,,,
010198920,2001-09-12 00:00:00,"BRONSON AVE at POWELL AVE, Ottawa, ON, Canada",BRONSON AVE,POWELL AVE,RENFREW AVE,,,,,,,,
010197987,2001-09-11 00:00:00,"METCALFE ST at ALBERT ST, Ottawa, ON, Canada",METCALFE ST,ALBERT ST,SLATER ST,,,,,,,,
