Time,Address,Injury level,Age,Sex,Safety equipment,Primary event,Severity
1996-09-20 19:00:00,"19 ST NE & 8 AV NE, Calgary, AB, Canada",MINOR INJURY,15,M,Helmet,Struck object,Injury
1996-09-19 18:45:00,"55 ST SE & 8 AV SE, Calgary, AB, Canada",NO INJURY,11,M,Helmet,Right angle,Property damage
1996-09-19 18:18:00,"CENTRE ST N & 31 AV NE, Calgary, AB, Canada",UNKNOWN,13,M,,Struck object,Property damage
1996-09-18 07:45:00,"14 ST NW & 5 AV NW, Calgary, AB, Canada",NO INJURY,21,M,Helmet,Struck object,Property damage
1996-09-17 16:00:00,"MCCALL WY NE & MCKNIGHT BV NE, Calgary, AB, Canada",MINOR INJURY,24,M,Helmet,Struck object,Injury
1996-09-16 20:15:00,"32 AV NE & 52 ST NE, Calgary, AB, Canada",MINOR INJURY,14,M,,Struck object,Injury
1996-09-16 17:50:00,"1804 8 AV NE, Calgary, AB, Canada",MINOR INJURY,53,F,No helmet,Struck object,Injury
1996-09-16 16:12:00,"4 ST SW & 8 AV SW, Calgary, AB, Canada",NO INJURY,28,M,Helmet,Struck object,Property damage
1996-09-16 09:00:00,"4 ST NW & 64 AV NW, Calgary, AB, Canada",UNKNOWN,0,U,,Struck object,Property damage
1996-09-14 17:00:00,"1 ST NW & 14 AV NW, Calgary, AB, Canada",MINOR INJURY,29,M,Helmet,Struck object,Injury
1996-09-13 15:15:00,"CENTRE ST N & MCKNIGHT BV NE, Calgary, AB, Canada",MINOR INJURY,15,M,Helmet,Struck object,Injury
1996-09-11 21:20:00,"609 14 ST NW, Calgary, AB, Canada",MINOR INJURY,20,M,Helmet,Struck object,Injury
1996-09-11 12:15:00,"ACADIA DR SE & LAKE LUCERNE DR SE, Calgary, AB, Canada",MINOR INJURY,13,M,Helmet,Struck object,Injury
1996-09-10 20:57:00,"16 AV NE & 52 ST NE, Calgary, AB, Canada",DEATH,15,M,Helmet,,Fatal
1996-09-09 22:40:00,"26 AV NE & 52 ST NE, Calgary, AB, Canada",MINOR INJURY,17,M,Helmet,Struck object,Injury
1996-09-08 19:30:00,"11810 MACLEOD TR S, Calgary, AB, Canada",MINOR INJURY,7,M,Helmet,Struck object,Injury
1996-09-08 15:37:00,"CENTRE ST N & MEMORIAL DR N, Calgary, AB, Canada",NO INJURY,43,F,No helmet,Struck object,Property damage
1996-09-08 13:20:00,"5268 MEMORIAL DR E, Calgary, AB, Canada",NO INJURY,28,M,Helmet,Struck object,Property damage
1996-09-08 12:30:00,"5 AV SW & 9 ST SW, Calgary, AB, Canada",MINOR INJURY,13,M,Helmet,Struck object,Injury
1996-09-08 10:00:00,"12 EAGLE CREST PL SW, Calgary, AB, Canada",NO INJURY,14,M,No helmet,Struck object,Property damage
1996-09-07 17:47:00,"LAKE ONTARIO DR SE & LAKE SYLVAN DR SE, Calgary, AB, Canada",MINOR INJURY,12,M,,Right angle,Injury
1996-09-06 23:40:00,"19 AV SW & 4 ST SW, Calgary, AB, Canada",MAJOR INJURY,19,M,Helmet,Struck object,Injury
1996-09-06 18:30:00,"CENTRE ST N & 12 AV NE, Calgary, AB, Canada",MINOR INJURY,24,M,Helmet,Struck object,Injury
1996-09-06 16:30:00,"4 ST NW & 64 AV NW, Calgary, AB, Canada",MINOR INJURY,42,M,No helmet,Struck object,Injury
1996-09-06 08:05:00,"8 ST SE & 9 AV SE, Calgary, AB, Canada",MINOR INJURY,21,M,Helmet,Struck object,Injury
1996-09-05 17:00:00,"11 ST SW & 13 AV SW, Calgary, AB, Canada",NO INJURY,19,F,Helmet,Struck object,Property damage
1996-09-05 14:00:00,"3 ST SW & 6 AV SW, Calgary, AB, Canada",NO INJURY,16,M,No helmet,Struck object,Property damage
1996-09-03 21:00:00,"ELBOW DR SW & 69 AV SW, Calgary, AB, Canada",MINOR INJURY,22,F,No helmet,Struck object,Injury
1996-08-30,"940 RUNDLESIDE DR NE, Calgary, AB, Canada",NO INJURY,0,,,Struck object,Property damage
1996-08-30 16:30:00,"2 ST SW & 3 AV SW, Calgary, AB, Canada",MINOR INJURY,25,F,No helmet,"Sideswipe, same direction",Injury
1996-08-29 15:29:00,"200 BARCLAY PR SW, Calgary, AB, Canada",NO INJURY,23,M,Helmet,Struck object,Injury
1996-08-27 19:00:00,"ANDERSON RD SW & 24 ST SW, Calgary, AB, Canada",MINOR INJURY,13,M,Helmet,Struck object,Injury
1996-08-27 16:45:00,"2104 KENSINGTON RD NW, Calgary, AB, Canada",MAJOR INJURY,9,M,Helmet,Struck object,Injury
1996-08-27 15:15:00,"6455 MACLEOD TR S, Calgary, AB, Canada",MINOR INJURY,13,F,Helmet,Struck object,Injury
1996-08-26 17:45:00,"12 AV SE & 36 ST SE, Calgary, AB, Canada",MINOR INJURY,12,M,,Struck object,Injury
1996-08-25 21:00:00,"CHARLESWOOD DR NW & NORTHMOUNT DR NW, Calgary, AB, Canada",MINOR INJURY,31,M,Helmet,Struck object,Injury
1996-08-24 20:45:00,"10233 ELBOW DR SW, Calgary, AB, Canada",MINOR INJURY,13,F,,Struck object,Injury
1996-08-23 15:15:00,"MCKNIGHT BV NE & 52 ST NE, Calgary, AB, Canada",MINOR INJURY,14,M,Helmet,Right angle,Injury
1996-08-23 07:30:00,"6 ST SW & 8 AV SW, Calgary, AB, Canada",MINOR INJURY,25,M,,Right angle,Injury
1996-08-22 19:40:00,"FALCONRIDGE BV NE & FALSHIRE DR NE, Calgary, AB, Canada",MAJOR INJURY,8,M,Helmet,Struck object,Injury
1996-08-22 19:40:00,"FALCONRIDGE BV NE & FALSHIRE DR NE, Calgary, AB, Canada",MAJOR INJURY,5,F,Helmet,Struck object,Injury
1996-08-22 16:10:00,"1051 FALCONRIDGE DR NE, Calgary, AB, Canada",MINOR INJURY,20,M,Helmet,Passing-right turn,Injury
1996-08-22 08:10:00,"EDMONTON TR NE & GREENVIEW DR NE, Calgary, AB, Canada",NO INJURY,23,M,Helmet,Struck object,Property damage
1996-08-21 08:55:00,"840 5 AV SW, Calgary, AB, Canada",MINOR INJURY,30,F,Helmet,Struck object,Injury
1996-08-20 20:14:00,"CENTRE ST S & 14 AV SE, Calgary, AB, Canada",NO INJURY,44,M,,Left turn across path,Property damage
1996-08-20 19:44:00,"4604 37 ST SW, Calgary, AB, Canada",MINOR INJURY,10,F,No helmet,Struck object,Injury
1996-08-20 19:30:00,"RIVERBEND DR SE & 18 ST SE, Calgary, AB, Canada",NO INJURY,0,M,Helmet,Struck object,Property damage
1996-08-20 10:55:00,"751 3 ST SW, Calgary, AB, Canada",MINOR INJURY,27,F,No helmet,,Injury
1996-08-19 17:30:00,"22 ABERGALE CL NE, Calgary, AB, Canada",MINOR INJURY,8,F,Helmet,Struck object,Injury
1996-08-19 12:00:00,"532 30 AV NE, Calgary, AB, Canada",MINOR INJURY,12,M,Helmet,Struck object,Injury
1996-08-18 23:25:00,"14 ST SW & 15 AV SW, Calgary, AB, Canada",MINOR INJURY,18,M,No helmet,Struck object,Injury
1996-08-13 23:10:00,"121 12A ST NE, Calgary, AB, Canada",MINOR INJURY,33,M,Helmet,Struck object,Injury
1996-08-13 20:50:00,"6 ST NE & 8 AV NE, Calgary, AB, Canada",MINOR INJURY,39,M,,Struck object,Injury
1996-08-13 07:30:00,"BOWNESS RD NW & 70 ST NW, Calgary, AB, Canada",NO INJURY,20,M,Helmet,Struck object,Property damage
1996-08-12 19:20:00,"5124 MARYVALE DR NE, Calgary, AB, Canada",MINOR INJURY,14,M,Helmet,Struck object,Injury
1996-08-12 17:50:00,"ACADIA DR SE & SOUTHLAND DR SE, Calgary, AB, Canada",NO INJURY,15,M,Helmet,Struck object,Property damage
1996-08-12 16:35:00,"205 9 AV SW, Calgary, AB, Canada",MINOR INJURY,35,F,Helmet,Struck object,Injury
1996-08-12 11:15:00,"HERITAGE DR SW & MACLEOD TR S, Calgary, AB, Canada",MAJOR INJURY,23,M,No helmet,Struck object,Injury
1996-08-11 20:14:00,"RIVERGLEN DR SE & 18 ST SE, Calgary, AB, Canada",MINOR INJURY,17,F,Helmet,Struck object,Injury
1996-08-11 14:18:00,"MEMORIAL DR W & 10 ST NW, Calgary, AB, Canada",MINOR INJURY,48,M,Helmet,,Injury
1996-08-10 19:08:00,"DEER PL SE & DEER RUN BV SE, Calgary, AB, Canada",MINOR INJURY,9,M,No helmet,Struck object,Injury
1996-08-10 11:50:00,"BOW TR SW & SARCEE TR SW, Calgary, AB, Canada",MINOR INJURY,35,M,Helmet,Struck object,Injury
1996-08-09 12:00:00,"RANCHERO DR NW & RANCHVIEW DR NW, Calgary, AB, Canada",MINOR INJURY,16,M,No helmet,Right angle,Injury
1996-08-08 18:00:00,"MAYLAND DR NE & 19 ST NE, Calgary, AB, Canada",NO INJURY,10,M,No helmet,Struck object,Property damage
1996-08-08 14:35:00,"GODDARD AV NE & 4 ST NE, Calgary, AB, Canada",MINOR INJURY,16,M,Helmet,Right angle,Injury
1996-08-07 10:15:00,"VARSITY DR NW & 39 ST NW, Calgary, AB, Canada",MINOR INJURY,19,M,Helmet,Left turn across path,Injury
1996-08-06 19:15:00,"TARARIDGE DR NE & 64 AV NE, Calgary, AB, Canada",MAJOR INJURY,13,M,,Struck object,Injury
1996-08-06 17:55:00,"3 AV SW & 4 ST SW, Calgary, AB, Canada",MINOR INJURY,25,F,Helmet,Struck object,Injury
1996-08-06 17:34:00,"32 AV NE & 52 ST NE, Calgary, AB, Canada",NO INJURY,20,F,,Right angle,Injury
1996-08-06 17:34:00,"32 AV NE & 52 ST NE, Calgary, AB, Canada",MINOR INJURY,12,F,Helmet,Right angle,Injury
1996-08-06 16:45:00,"BOW TR SW & 33 ST SW, Calgary, AB, Canada",MINOR INJURY,10,M,,Struck object,Injury
1996-08-06 15:25:00,"1212 60 ST SE, Calgary, AB, Canada",MINOR INJURY,11,M,Helmet,Struck object,Injury
1996-08-05 20:15:00,"26 AV NE & 52 ST NE, Calgary, AB, Canada",NO INJURY,21,M,,Struck object,Injury
1996-08-05 20:15:00,"26 AV NE & 52 ST NE, Calgary, AB, Canada",MINOR INJURY,17,M,,Struck object,Injury
1996-08-03 03:00:00,"16 AV NE & 19 ST NE, Calgary, AB, Canada",MAJOR INJURY,26,M,,Rear end,Injury
1996-08-02 10:05:00,"HERITAGE DR SE & 11 ST SE, Calgary, AB, Canada",NO INJURY,54,M,Helmet,Struck object,Property damage
1996-08-02 08:33:00,"4 ST SW & 8 AV SW, Calgary, AB, Canada",MINOR INJURY,13,M,Helmet,Struck object,Injury
1996-08-01 20:00:00,"FALCONRIDGE BV NE & FALSHIRE DR NE, Calgary, AB, Canada",MINOR INJURY,11,M,Helmet,Struck object,Injury
1996-08-01 20:00:00,"FALCONRIDGE BV NE & FALSHIRE DR NE, Calgary, AB, Canada",MAJOR INJURY,11,M,Helmet,Struck object,Injury
1996-08-01 16:30:00,"HERITAGE DR SW & HORTON RD SW, Calgary, AB, Canada",MINOR INJURY,38,F,No helmet,Right angle,Injury
1996-07-31 18:30:00,"RIVERBEND DR SE & RIVERBEND GA SE, Calgary, AB, Canada",MINOR INJURY,14,F,Helmet,Struck object,Injury
1996-07-31 17:15:00,"MEMORIAL DR E & 4 ST NE, Calgary, AB, Canada",MINOR INJURY,5,M,,Struck object,Injury
1996-07-31 14:00:00,"3 ST SW & 4 AV SW, Calgary, AB, Canada",MINOR INJURY,22,M,No helmet,Struck object,Injury
1996-07-30 18:45:00,"979 ERIN WOODS DR SE, Calgary, AB, Canada",MINOR INJURY,12,F,No helmet,Left turn across path,Injury
1996-07-30 16:00:00,"RIVERFRONT AV SW & 1 ST SW, Calgary, AB, Canada",MINOR INJURY,12,M,Helmet,Struck object,Injury
1996-07-29 20:30:00,"8428 ELBOW DR SW, Calgary, AB, Canada",NO INJURY,7,M,Helmet,Struck object,Property damage
1996-07-29 16:45:00,"BONAVENTURE DR SE & 99 AV SE, Calgary, AB, Canada",MINOR INJURY,13,F,Helmet,Struck object,Injury
1996-07-29 10:55:00,"825 8 AV SW, Calgary, AB, Canada",MINOR INJURY,23,F,Helmet,,Injury
1996-07-27 19:51:00,"RICHMOND RD SW & 17 AV SW, Calgary, AB, Canada",MAJOR INJURY,36,M,Helmet,Struck object,Injury
1996-07-27 11:45:00,"WOODBINE BV SW & WOODFIELD RD SW, Calgary, AB, Canada",NO INJURY,5,M,Helmet,Struck object,Property damage
1996-07-26 18:39:00,"6 ST SW & 8 AV SW, Calgary, AB, Canada",MINOR INJURY,32,M,No helmet,"Sideswipe, same direction",Injury
1996-07-25 16:10:00,"17 AV SW & 6 ST SW, Calgary, AB, Canada",MINOR INJURY,14,M,Helmet,Struck object,Injury
1996-07-24 13:00:00,"115 QUEENSLAND PL SE, Calgary, AB, Canada",NO INJURY,14,M,Helmet,Struck object,Property damage
1996-07-24 11:45:00,"HAMPSHIRE CL NW & HAMPTONS BV NW, Calgary, AB, Canada",MINOR INJURY,40,F,Helmet,Struck object,Injury
1996-07-23 17:30:00,"BOW TR SW & 38 ST SW, Calgary, AB, Canada",NO INJURY,0,M,Helmet,Struck object,Property damage
1996-07-22 19:15:00,"908 RANCHLANDS BV NW, Calgary, AB, Canada",MINOR INJURY,8,F,Helmet,Struck object,Injury
1996-07-22 18:30:00,"HAWKSTONE DR NW & NOSE HILL DR NW, Calgary, AB, Canada",MINOR INJURY,12,F,Helmet,Struck object,Injury
1996-07-21 17:25:00,"MACEWAN DR NW & MACEWAN PARK CI NW, Calgary, AB, Canada",MAJOR INJURY,9,M,No helmet,Struck object,Injury
1996-07-20 18:15:00,"68 FONDA DR SE, Calgary, AB, Canada",MINOR INJURY,6,M,Helmet,Struck object,Injury
1996-07-20 08:19:00,"MACLEOD TR S & 28 AV SW, Calgary, AB, Canada",MINOR INJURY,20,M,No helmet,Struck object,Injury
1996-07-19 19:00:00,"4707 MEMORIAL DR E, Calgary, AB, Canada",NO INJURY,12,M,Helmet,Right angle,Property damage
1996-07-18 19:30:00,"RUNDLEHORN DR NE & 50 ST NE, Calgary, AB, Canada",NO INJURY,12,M,Helmet,Right angle,Property damage
1996-07-18 12:30:00,"MARTINBROOK GA NE & MARTINBROOK RD NE, Calgary, AB, Canada",MINOR INJURY,6,M,Helmet,Struck object,Injury
1996-07-18 11:45:00,"513 8 AV SW, Calgary, AB, Canada",NO INJURY,25,M,No helmet,Right angle,Injury
1996-07-18 07:45:00,"2 ST NE & 40 AV NE, Calgary, AB, Canada",MINOR INJURY,24,M,No helmet,Struck object,Injury
1996-07-16 20:00:00,"16 ST SW & 28 AV SW, Calgary, AB, Canada",MAJOR INJURY,24,M,Helmet,Struck object,Injury
1996-07-16 15:30:00,"3500 VARSITY DR NW, Calgary, AB, Canada",MINOR INJURY,7,M,Helmet,,Injury
1996-07-15 17:50:00,"3908 16 ST SW, Calgary, AB, Canada",MINOR INJURY,15,M,,"Sideswipe, opposite direction",Injury
1996-07-15 16:10:00,"1 ST SW & 6 AV SW, Calgary, AB, Canada",MINOR INJURY,35,M,No helmet,Right angle,Injury
1996-07-15 14:41:00,"CROWCHILD TR NW & NOSE HILL DR NW, Calgary, AB, Canada",MAJOR INJURY,13,M,Helmet,Struck object,Injury
1996-07-15 12:55:00,"11 AV SW & 4 ST SW, Calgary, AB, Canada",NO INJURY,29,M,Helmet,Rear end,Property damage
1996-07-15 11:46:00,"BRAESIDE DR SW & SOUTHLAND DR SW, Calgary, AB, Canada",MINOR INJURY,10,M,No helmet,Right angle,Injury
1996-07-15 08:30:00,"MEMORIAL DR W & 10 ST NW, Calgary, AB, Canada",NO INJURY,22,M,No helmet,Head on,Injury
1996-07-15 08:30:00,"MEMORIAL DR W & 10 ST NW, Calgary, AB, Canada",MINOR INJURY,66,F,No helmet,Head on,Injury
1996-07-13 08:20:00,"EDMONTON TR NE & 12 AV NE, Calgary, AB, Canada",NO INJURY,38,F,No helmet,Struck object,Property damage
1996-07-12 13:00:00,"BRAESIDE DR SW & SOUTHLAND DR SW, Calgary, AB, Canada",MINOR INJURY,12,F,Helmet,Right angle,Injury
1996-07-12 08:35:00,"1449 17 AV SW, Calgary, AB, Canada",MINOR INJURY,34,M,Helmet,Struck object,Injury
1996-07-11 17:20:00,"RIVERFRONT AV SE & 2 AV SE, Calgary, AB, Canada",MINOR INJURY,39,M,Helmet,Struck object,Injury
1996-07-11 10:05:00,"4 ST SE & 6 AV SE, Calgary, AB, Canada",UNKNOWN,16,M,Helmet,Left turn across path,Property damage
1996-07-09 23:10:00,"13 AV SW & 8 ST SW, Calgary, AB, Canada",MINOR INJURY,20,M,,Rear end,Injury
1996-07-09 17:00:00,"RIVERFRONT AV SE & 1 ST SE, Calgary, AB, Canada",MAJOR INJURY,27,M,Helmet,Struck object,Injury
1996-07-09 14:20:00,"420 TEMPLESIDE CI NE, Calgary, AB, Canada",MINOR INJURY,5,M,Helmet,Struck object,Injury
1996-07-09 07:15:00,"ANDERSON RD SW & WOODPARK BV SW, Calgary, AB, Canada",MINOR INJURY,42,M,No helmet,Struck object,Injury
1996-07-08 07:50:00,"ANDERSON RD SW & 14 ST SW, Calgary, AB, Canada",MINOR INJURY,42,M,No helmet,Struck object,Injury
1996-07-06 10:25:00,"RUNDLEHORN DR NE & 52 ST NE, Calgary, AB, Canada",NO INJURY,17,M,Helmet,Struck object,Property damage
1996-07-04 20:05:00,"36 ST SE & 8 AV SE, Calgary, AB, Canada",MINOR INJURY,15,M,Helmet,Struck object,Injury
1996-07-04 16:00:00,"311 6 AV SW, Calgary, AB, Canada",MINOR INJURY,22,M,,Passing-right turn,Injury
1996-07-03 18:11:00,"MACLEOD TR S & 42 AV SW, Calgary, AB, Canada",MINOR INJURY,33,M,Helmet,Struck object,Injury
1996-07-03 15:38:00,"BOWNESS RD NW & 77 ST NW, Calgary, AB, Canada",MINOR INJURY,20,F,No helmet,Left turn across path,Injury
1996-07-02 21:48:00,"16 AV NE & 2 ST NE, Calgary, AB, Canada",MINOR INJURY,23,M,No helmet,Left turn across path,Injury
1996-07-02 17:40:00,"19 AV SE & 34 ST SE, Calgary, AB, Canada",MINOR INJURY,9,F,,Right angle,Injury
1996-07-02 13:30:00,"TEMPLE DR NE & 52 ST NE, Calgary, AB, Canada",MINOR INJURY,10,M,Helmet,Struck object,Injury
1996-07-01 16:30:00,"WOODSTOCK RD SW & WOODSTOCK WY SW, Calgary, AB, Canada",MINOR INJURY,8,M,Helmet,Struck object,Injury
1996-07-01 13:00:00,"48 BEDWOOD CR NE, Calgary, AB, Canada",MINOR INJURY,6,M,Helmet,Struck object,Injury
1996-07-01 11:03:00,"1 ST NE & 31 AV NE, Calgary, AB, Canada",MINOR INJURY,9,M,Helmet,Struck object,Injury
1996-06-28 17:15:00,"MEMORIAL DR E & 59 ST NE, Calgary, AB, Canada",MINOR INJURY,31,M,Helmet,Struck object,Injury
1996-06-28 12:40:00,"MIDLAKE BV SE & MIDLAND PL SE, Calgary, AB, Canada",MINOR INJURY,12,M,Helmet,Struck object,Injury
1996-06-28 12:35:00,"NORTHLAND DR NW & 52 AV NW, Calgary, AB, Canada",MINOR INJURY,47,M,No helmet,Struck object,Injury
1996-06-26 21:15:00,"OLYMPIC WY SE & 13 AV SE, Calgary, AB, Canada",MINOR INJURY,40,F,No helmet,Struck object,Injury
1996-06-26 20:45:00,"CANYON MEADOWS DR SE & DEER RUN BV SE, Calgary, AB, Canada",MINOR INJURY,12,F,Helmet,Struck object,Injury
1996-06-26 17:30:00,"7603 MACLEOD TR S, Calgary, AB, Canada",MINOR INJURY,48,M,No helmet,Struck object,Injury
1996-06-26 10:18:00,"APPLEWOOD DR SE & 68 ST SE, Calgary, AB, Canada",MINOR INJURY,75,M,Helmet,Right angle,Injury
1996-06-25 19:00:00,"TEMPLEHILL DR NE & TEMPLEHILL PL NE, Calgary, AB, Canada",MINOR INJURY,11,M,Helmet,Struck object,Injury
1996-06-25 15:00:00,"2411 4 ST NW, Calgary, AB, Canada",NO INJURY,15,M,Helmet,Struck object,Property damage
1996-06-25 08:10:00,"11 AV SW & 4 ST SW, Calgary, AB, Canada",MINOR INJURY,22,M,No helmet,Struck object,Injury
1996-06-24 23:20:00,"17 AV SW & 2 ST SW, Calgary, AB, Canada",MINOR INJURY,30,F,Helmet,Left turn across path,Injury
1996-06-24 09:50:00,"3 AV SW & 4 ST SW, Calgary, AB, Canada",MINOR INJURY,21,M,No helmet,Struck object,Injury
1996-06-24 06:50:00,"CENTRE ST S & 2 AV SE, Calgary, AB, Canada",MINOR INJURY,33,M,Helmet,Struck object,Injury
1996-06-23 14:45:00,"17 AV SW & 8 ST SW, Calgary, AB, Canada",MINOR INJURY,20,M,No helmet,Struck object,Injury
1996-06-21 19:30:00,"724 AVONLEA PL SE, Calgary, AB, Canada",NO INJURY,19,M,,Struck object,Property damage
1996-06-20 16:18:00,"CENTRE ST N & 11 AV NE, Calgary, AB, Canada",MINOR INJURY,33,M,No helmet,Struck object,Injury
1996-06-20 15:55:00,"8265 EDGEBROOK DR NW, Calgary, AB, Canada",MINOR INJURY,10,F,No helmet,Struck object,Injury
1996-06-19 12:45:00,"EDMONTON TR NE & 5 AV NE, Calgary, AB, Canada",MINOR INJURY,36,M,Helmet,Struck object,Injury
1996-06-19 12:25:00,"5 ST SW & 8 AV SW, Calgary, AB, Canada",NO INJURY,16,M,Helmet,Struck object,Property damage
1996-06-18 12:09:00,"12 AV SW & 14 ST SW, Calgary, AB, Canada",MINOR INJURY,23,M,No helmet,Right angle,Injury
1996-06-17 19:07:00,"281 SANDARAC DR NW, Calgary, AB, Canada",MAJOR INJURY,17,M,Helmet,Struck object,Injury
1996-06-15 12:15:00,"4 ST NE & 64 AV NE, Calgary, AB, Canada",MINOR INJURY,8,F,Helmet,Struck object,Injury
1996-06-14 15:35:00,"UNWIN RD NW & USHER RD NW, Calgary, AB, Canada",NO INJURY,13,M,No helmet,Struck object,Property damage
1996-06-14 14:37:00,"MACLEOD TR S & 57 AV SW, Calgary, AB, Canada",MINOR INJURY,36,M,Helmet,Struck object,Injury
1996-06-14 14:30:00,"12 AV SW & 12 ST SW, Calgary, AB, Canada",MINOR INJURY,25,F,Helmet,Struck object,Injury
1996-06-13 08:40:00,"RUNDLEHORN DR NE & 56 ST NE, Calgary, AB, Canada",MINOR INJURY,9,M,No helmet,Right angle,Injury
1996-06-12 06:45:00,"11 AV SW & 4 ST SW, Calgary, AB, Canada",MINOR INJURY,27,M,No helmet,Struck object,Injury
1996-06-11 16:00:00,"139 MACEWAN RIDGE CL NW, Calgary, AB, Canada",MINOR INJURY,9,M,Helmet,Struck object,Injury
1996-06-10 15:50:00,"36 AV NW & 4 ST NW, Calgary, AB, Canada",NO INJURY,27,M,No helmet,Struck object,Property damage
1996-06-10 11:00:00,"6304 CROWCHILD TR SW, Calgary, AB, Canada",MINOR INJURY,41,F,Helmet,Struck object,Injury
1996-06-07 20:57:00,"RUNDLERIDGE DR NE & 38 ST NE, Calgary, AB, Canada",MINOR INJURY,21,M,,Struck object,Injury
1996-06-06 12:35:00,"19 AV SW & 4 ST SW, Calgary, AB, Canada",MINOR INJURY,28,M,Helmet,Struck object,Injury
1996-06-06 07:40:00,"DALHART RD NW & 53 ST NW, Calgary, AB, Canada",MINOR INJURY,14,F,,Struck object,Injury
1996-06-05 20:30:00,"17 AV SW & 27 ST SW, Calgary, AB, Canada",NO INJURY,16,M,Helmet,Struck object,Property damage
1996-06-05 16:53:00,"26 AV SE & 38 ST SE, Calgary, AB, Canada",MINOR INJURY,7,M,Helmet,Struck object,Injury
1996-06-05 16:45:00,"26 AV NW & 4 ST NW, Calgary, AB, Canada",NO INJURY,6,F,No helmet,Struck object,Property damage
1996-06-05 12:30:00,"17 AV SW & 26 ST SW, Calgary, AB, Canada",MINOR INJURY,20,F,,Struck object,Injury
1996-06-05 07:20:00,"HADDON RD SW & HERITAGE DR SW, Calgary, AB, Canada",NO INJURY,20,M,Helmet,Struck object,Property damage
1996-06-04 08:30:00,"15 AV SW & 8 ST SW, Calgary, AB, Canada",MINOR INJURY,32,M,No helmet,Struck object,Injury
1996-06-03 16:15:00,"16 AV NW & 4 ST NW, Calgary, AB, Canada",MINOR INJURY,20,F,Helmet,Passing-left turn,Injury
1996-06-02 16:35:00,"314 10 ST NW, Calgary, AB, Canada",MINOR INJURY,24,M,Helmet,Struck object,Injury
1996-06-02 16:00:00,"4204 7 AV SW, Calgary, AB, Canada",NO INJURY,0,,,Struck object,Property damage
1996-05-31 15:30:00,"2015 16 AV NW, Calgary, AB, Canada",MINOR INJURY,20,M,Helmet,Struck object,Injury
1996-05-31 08:30:00,"ELBOW DR SW & 34 AV SW, Calgary, AB, Canada",MINOR INJURY,19,M,,Passing-left turn,Injury
1996-05-30 16:45:00,"EXSHAW RD NW & 24 ST NW, Calgary, AB, Canada",MINOR INJURY,20,M,Helmet,Right angle,Injury
1996-05-30 16:30:00,"PREMIER WY SW & 14 ST SW, Calgary, AB, Canada",MINOR INJURY,13,F,Helmet,Right angle,Injury
1996-05-30 16:00:00,"6 AV SW & 7 ST SW, Calgary, AB, Canada",MINOR INJURY,20,F,Helmet,Passing-right turn,Injury
1996-05-29 13:40:00,"5 AV SW & 5 ST SW, Calgary, AB, Canada",MINOR INJURY,21,M,No helmet,"Sideswipe, same direction",Injury
1996-05-26 18:00:00,"37 ST SW & 58 AV SW, Calgary, AB, Canada",MINOR INJURY,40,M,No helmet,Struck object,Injury
1996-05-26 12:45:00,"EDMONTON TR NE & 26 AV NE, Calgary, AB, Canada",MINOR INJURY,23,M,Helmet,Struck object,Injury
1996-05-25 09:30:00,"1 ST SE & 5 AV SE, Calgary, AB, Canada",MINOR INJURY,9,M,Helmet,Struck object,Injury
1996-05-24 19:02:00,"17 AV SE & 39 ST SE, Calgary, AB, Canada",MINOR INJURY,26,M,Helmet,Struck object,Injury
1996-05-23 14:30:00,"715 5 AV SW, Calgary, AB, Canada",NO INJURY,0,M,No helmet,Struck object,Property damage
1996-05-22 16:20:00,"MACLEOD TR S & 5 AV SW, Calgary, AB, Canada",MINOR INJURY,25,M,Helmet,Right angle,Injury
1996-05-22 09:50:00,"715 5 AV SW, Calgary, AB, Canada",NO INJURY,23,M,Helmet,Struck object,Injury
1996-05-21 09:25:00,"4 ST SW & 6 AV SW, Calgary, AB, Canada",MINOR INJURY,20,F,No helmet,Passing-right turn,Injury
1996-05-16 15:00:00,"310 3 AV SW, Calgary, AB, Canada",NO INJURY,25,M,Helmet,Right angle,Property damage
1996-05-15 18:50:00,"WHITEHAVEN RD NE & 40 ST NE, Calgary, AB, Canada",MINOR INJURY,10,M,Helmet,Struck object,Injury
1996-05-15 13:55:00,"MILLRISE HL SW & 146 AV SW, Calgary, AB, Canada",NO INJURY,6,M,No helmet,Struck object,Property damage
1996-05-15 13:55:00,"MILLRISE HL SW & 146 AV SW, Calgary, AB, Canada",NO INJURY,11,M,No helmet,Struck object,Property damage
1996-05-13 19:17:00,"1220 8 AV NE, Calgary, AB, Canada",MINOR INJURY,26,F,No helmet,Struck object,Injury
1996-05-13 12:30:00,"MIDLAKE BV SE & MIDRIDGE DR SE, Calgary, AB, Canada",MINOR INJURY,12,F,Helmet,,Injury
1996-05-13 09:50:00,"6 AV SW & 8 ST SW, Calgary, AB, Canada",MINOR INJURY,22,F,No helmet,Struck object,Injury
1996-05-06 18:30:00,"CHARLESWOOD DR NW & NORTHMOUNT DR NW, Calgary, AB, Canada",UNKNOWN,0,M,,Struck object,Property damage
